draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.nameDisplay.isEmphasized,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.nameDisplay.isEmphasized,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,playerGameAttributes.id,playerGameAttributes.value,teamId,teamAbbreviation,playerGameHash
61033,20709080,Oshae,Brissett,Oshae Brissett,O. Brissett,1076192,58923,PF/C,461,3500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58923.png,https://dkn.gs/sports/images/nba/players/160/58923.png,"","",5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,219,11.7,11.7,-2,7th,7,Low,,,11,IND,1076192-5775057
61033,20708984,Mitchell,Robinson,Mitchell Robinson,M. Robinson,1076265,33242,C,462,4400,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33242.png,https://dkn.gs/sports/images/nba/players/160/33242.png,"","",5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,219,21.5,21.5,-2,8th,8,Low,,,18,NYK,1076265-5775369
61033,20709089,Obi,Toppin,Obi Toppin,O. Toppin,1076274,527221,PF,461,3500,Q,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/527221.png,https://dkn.gs/sports/images/nba/players/160/527221.png,"","",5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,219,16.6,16.6,-2,22nd,22,High,,,18,NYK,1076274-5775369
61033,20709353,Jamorko,Pickett,Jamorko Pickett,J. Pickett,1076297,592408,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/592408.png,https://dkn.gs/sports/images/nba/players/160/592408.png,"","",5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,219,1.0,1.0,-2,13th,13,Medium,,,8,DET,1076297-5775369
61033,20709335,Terry,Taylor,Terry Taylor,T. Taylor,1077609,591839,PF,461,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591839.png,https://dkn.gs/sports/images/nba/players/160/591839.png,"","",5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,-2,8th,8,219,-,"",Low,,,11,IND,1077609-5775057
61033,20709120,Jaylen,Nowell,Jaylen Nowell,J. Nowell,1089562,33205,PG,458,3300,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33205.png,https://dkn.gs/sports/images/nba/players/160/33205.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,219,9.0,9.0,-2,9th,9,Low,,,16,MIN,1089562-5772405
61033,20708755,Luka,Doncic,Luka Doncic,L. Doncic,1121277,33005,PG/SF,458,11200,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33005.png,https://dkn.gs/sports/images/nba/players/160/33005.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,219,51.7,51.7,-2,22nd,22,High,,,6,DAL,1121277-5772405
61033,20708980,Anfernee,Simons,Anfernee Simons,A. Simons,1121307,33330,PG/SG,458,4500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33330.png,https://dkn.gs/sports/images/nba/players/160/33330.png,"","",5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,219,20.3,20.3,-2,8th,8,Low,,,22,POR,1121307-5776395
61033,20708788,Zion,Williamson,Zion Williamson,Z. Williamson,1132025,33223,C,462,9200,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33223.png,https://dkn.gs/sports/images/nba/players/160/33223.png,"","",5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,-2,7th,7,219,-,"",Low,,,3,NOP,1132025-5776395
61033,20708875,RJ,Barrett,RJ Barrett,R. Barrett,1132031,33244,SF,460,5900,Q,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33244.png,https://dkn.gs/sports/images/nba/players/160/33244.png,"","",5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,219,26.9,26.9,-2,28th,28,High,,,18,NYK,1132031-5775369
61033,20709342,Nate,Hinton,Nate Hinton,N. Hinton,1132573,529621,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/529621.png,https://dkn.gs/sports/images/nba/players/160/529621.png,"","",5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,-2,26th,26,219,-,"",High,,,11,IND,1132573-5775057
61033,20709282,Feron,Hunt,Feron Hunt,F. Hunt,1132598,591830,SF,460,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/591830.png,https://dkn.gs/sports/images/nba/players/160/591830.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,-2,22nd,22,219,-,"",High,,,6,DAL,1132598-5772405
61033,20708889,Talen,Horton-Tucker,Talen Horton-Tucker,T. Horton-Tucker,1132824,33128,SF,460,5500,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33128.png,https://dkn.gs/sports/images/nba/players/160/33128.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,219,24.7,24.7,-2,5th,5,Low,,,13,LAL,1132824-5773965
61033,20709019,Quentin,Grimes,Quentin Grimes,Q. Grimes,1132827,591030,SG,459,4100,Q,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591030.png,https://dkn.gs/sports/images/nba/players/160/591030.png,"","",5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,219,6.8,6.8,-2,28th,28,High,,,18,NYK,1132827-5775369
61033,20709185,Jalen,Smith,Jalen Smith,J. Smith,1133792,527222,PF/C,461,3100,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/527222.png,https://dkn.gs/sports/images/nba/players/160/527222.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,219,9.0,9.0,-2,12th,12,Medium,,,21,PHX,1133792-5773965
61033,20709338,Duane,Washington Jr.,Duane Washington Jr.,D. Washington Jr.,1133864,591067,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/591067.png,https://dkn.gs/sports/images/nba/players/160/591067.png,"","",5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,219,2.3,2.3,-2,2nd,2,Low,,,11,IND,1133864-5775057
61033,20709266,Kira,Lewis Jr.,Kira Lewis Jr.,K. Lewis Jr.,1134005,527224,PG,458,3000,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527224.png,https://dkn.gs/sports/images/nba/players/160/527224.png,"","",5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,219,11.7,11.7,-2,28th,28,High,,,3,NOP,1134005-5776395
61033,20708923,Immanuel,Quickley,Immanuel Quickley,I. Quickley,1134175,527232,PG/SG,458,5000,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/527232.png,https://dkn.gs/sports/images/nba/players/160/527232.png,"","",5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,219,18.8,18.8,-2,28th,28,High,,,18,NYK,1134175-5775369
61033,20708852,Tyler,Herro,Tyler Herro,T. Herro,1134176,33164,PG/SG,458,7000,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33164.png,https://dkn.gs/sports/images/nba/players/160/33164.png,"","",5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,219,33.5,33.5,-2,21st,21,Medium,,,14,MIA,1134176-5775057
61033,20709206,D.J.,Stewart Jr.,D.J. Stewart Jr.,D. Stewart Jr.,1134189,591164,SG,459,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/591164.png,https://dkn.gs/sports/images/nba/players/160/591164.png,"","",5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,-2,5th,5,219,-,"",Low,,,14,MIA,1134189-5775057
61033,20709263,Trey,Murphy III,Trey Murphy III,T. Murphy III,1134570,591022,PF,461,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/teams/50/32938.png,https://dkn.gs/sports/images/nba/teams/160/32938.png,"","",5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,219,9.1,9.1,-2,2nd,2,Low,,,3,NOP,1134570-5776395
61033,20709303,Mac,McClung,Mac McClung,M. McClung,1134626,591146,PG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/591146.png,https://dkn.gs/sports/images/nba/players/160/591146.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,-2,6th,6,219,-,"",Low,,,13,LAL,1134626-5773965
61033,20709275,Moses,Brown,Moses Brown,M. Brown,1134769,58893,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58893.png,https://dkn.gs/sports/images/nba/players/160/58893.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,219,7.1,7.1,-2,6th,6,Low,,,6,DAL,1134769-5772405
61033,20709383,CJ,Elleby,CJ Elleby,C. Elleby,1135177,527256,SG/SF,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527256.png,https://dkn.gs/sports/images/nba/players/160/527256.png,"","",5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,219,3.6,3.6,-2,11th,11,Medium,,,22,POR,1135177-5776395
61033,20709138,Naz,Reid,Naz Reid,N. Reid,1137200,33206,PF/C,461,3200,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33206.png,https://dkn.gs/sports/images/nba/players/160/33206.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,219,16.8,16.8,-2,24th,24,High,,,16,MIN,1137200-5772405
61033,20708997,Nassir,Little,Nassir Little,N. Little,1138391,33332,SF/PF,460,4200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33332.png,https://dkn.gs/sports/images/nba/players/160/33332.png,"","",5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,219,20.0,20.0,-2,11th,11,Medium,,,22,POR,1138391-5776395
61033,20708860,Saddiq,Bey,Saddiq Bey,S. Bey,1138653,527228,SF/PF,460,6500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/527228.png,https://dkn.gs/sports/images/nba/players/160/527228.png,"","",5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,219,27.0,27.0,-2,23rd,23,High,,,8,DET,1138653-5775369
61033,20709247,Jaxson,Hayes,Jaxson Hayes,J. Hayes,1140887,33224,C,462,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33224.png,https://dkn.gs/sports/images/nba/players/160/33224.png,"","",5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,219,11.5,11.5,-2,7th,7,Low,,,3,NOP,1140887-5776395
61033,20709319,Sekou,Doumbouya,Sekou Doumbouya,S. Doumbouya,1172131,33046,SF,460,3000,Q,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33046.png,https://dkn.gs/sports/images/nba/players/160/33046.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,219,15.5,15.5,-2,5th,5,Low,,,13,LAL,1172131-5773965
61033,20709164,Goga,Bitadze,Goga Bitadze,G. Bitadze,1172132,33097,C,462,3100,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33097.png,https://dkn.gs/sports/images/nba/players/160/33097.png,"","",5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,219,7.8,7.8,-2,4th,4,Low,,,11,IND,1172132-5775057
61033,20709235,Luka,Samanic,Luka Samanic,L. Samanic,1172133,33368,PF,461,3000,Q,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33368.png,https://dkn.gs/sports/images/nba/players/160/33368.png,"","",5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,-2,22nd,22,219,-,"",High,,,18,NYK,1172133-5775369
61033,20709272,Didi,Louzada,Didi Louzada,D. Louzada,1172136,33226,SG,459,3000,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33226.png,https://dkn.gs/sports/images/nba/players/160/33226.png,"","",5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,219,2.0,2.0,-2,3rd,3,Low,,,3,NOP,1172136-5776395
61033,20709269,Daulton,Hommes,Daulton Hommes,D. Hommes,1173024,58953,PF,461,3000,Q,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58953.png,https://dkn.gs/sports/images/nba/players/160/58953.png,"","",5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,-2,2nd,2,219,-,"",Low,,,3,NOP,1173024-5776395
61033,20709360,Cassius,Stanley,Cassius Stanley,C. Stanley,1174861,527264,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527264.png,https://dkn.gs/sports/images/nba/players/160/527264.png,"","",5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,-2,20th,20,219,-,"",Medium,,,8,DET,1174861-5775369
61033,20709356,Balsa,Koprivica,Balsa Koprivica,B. Koprivica,1174908,591061,C,462,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32915.png,https://dkn.gs/sports/images/nba/teams/160/32915.png,"","",5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,-2,30th,30,219,-,"",High,,,8,DET,1174908-5775369
61033,20709042,Miles,McBride,Miles McBride,M. McBride,1175084,591041,PG,458,3900,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591041.png,https://dkn.gs/sports/images/nba/players/160/591041.png,"","",5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,219,7.3,7.3,-2,7th,7,Low,,,18,NYK,1175084-5775369
61033,20708825,Anthony,Edwards,Anthony Edwards,A. Edwards,1175367,509114,SG/SF,459,7900,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/509114.png,https://dkn.gs/sports/images/nba/players/160/509114.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,219,39.3,39.3,-2,12th,12,Medium,,,16,MIN,1175367-5772405
61033,20709381,Trendon,Watford,Trendon Watford,T. Watford,1176529,591097,C,462,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/591097.png,https://dkn.gs/sports/images/nba/players/160/591097.png,"","",5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,219,5.2,5.2,-2,11th,11,Medium,,,22,POR,1176529-5776395
61033,20709288,Tyrell,Terry,Tyrell Terry,T. Terry,1176568,527238,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527238.png,https://dkn.gs/sports/images/nba/players/160/527238.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,-2,16th,16,219,-,"",Medium,,,6,DAL,1176568-5772405
61033,20709103,Jaden,McDaniels,Jaden McDaniels,J. McDaniels,1177013,527235,SF/PF,460,3400,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527235.png,https://dkn.gs/sports/images/nba/players/160/527235.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,219,15.9,15.9,-2,21st,21,Medium,,,16,MIN,1177013-5772405
61033,20708913,Isaiah,Stewart,Isaiah Stewart,I. Stewart,1177050,527226,C,462,5100,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/527226.png,https://dkn.gs/sports/images/nba/players/160/527226.png,"","",5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,219,22.6,22.6,-2,30th,30,High,,,8,DET,1177050-5775369
61033,20709277,Nicolo,Melli,Nicolo Melli,N. Melli,1178793,33228,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33228.png,https://dkn.gs/sports/images/nba/players/160/33228.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,-2,26th,26,219,-,"",High,,,6,DAL,1178793-5772405
61033,20709232,Luca,Vildoza,Luca Vildoza,L. Vildoza,1183278,36372,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/36372.png,https://dkn.gs/sports/images/nba/players/160/36372.png,"","",5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,-2,7th,7,219,-,"",Low,,,18,NYK,1183278-5775369
61033,20709123,Josh,Green,Josh Green,J. Green,1193670,527227,SF/PF,460,3300,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/527227.png,https://dkn.gs/sports/images/nba/players/160/527227.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,219,5.9,5.9,-2,22nd,22,High,,,6,DAL,1193670-5772405
61033,20708934,Chris,Duarte,Chris Duarte,C. Duarte,1194085,591014,SG/SF,459,4900,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591014.png,https://dkn.gs/sports/images/nba/players/160/591014.png,"","",5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,219,23.5,23.5,-2,26th,26,High,,,11,IND,1194085-5775057
61033,20708806,Cade,Cunningham,Cade Cunningham,C. Cunningham,1232182,590962,PG/SG,458,8600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/590962.png,https://dkn.gs/sports/images/nba/players/160/590962.png,"","",5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,219,34.7,34.7,-2,4th,4,Low,,,8,DET,1232182-5775369
61033,20709388,Greg,Brown,Greg Brown,G. Brown,1243740,591047,PF,461,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591047.png,https://dkn.gs/sports/images/nba/players/160/591047.png,"","",5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,5776395,POR @ NOP,POR, @ ,NOP,TRUE,2021-12-22T01:00:00.0000000Z,219,4.7,4.7,-2,1st,1,Low,,,22,POR,1243740-5776395
61033,20709350,Isaiah,Jackson,Isaiah Jackson,I. Jackson,1245934,591027,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591027.png,https://dkn.gs/sports/images/nba/players/160/591027.png,"","",5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,219,4.0,4.0,-2,8th,8,Low,,,11,IND,1245934-5775057
61033,20709050,Killian,Hayes,Killian Hayes,K. Hayes,1257421,527220,PG,458,3800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/527220.png,https://dkn.gs/sports/images/nba/players/160/527220.png,"","",5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,219,19.0,19.0,-2,4th,4,Low,,,8,DET,1257421-5775369
61033,20709400,Leandro,Bolmaro,Leandro Bolmaro,L. Bolmaro,1257425,527250,PG/SG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527250.png,https://dkn.gs/sports/images/nba/players/160/527250.png,"","",5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,5772405,MIN @ DAL,MIN, @ ,DAL,TRUE,2021-12-22T01:30:00.0000000Z,219,4.4,4.4,-2,15th,15,Medium,,,16,MIN,1257425-5772405
61033,20709224,Rokas,Jokubaitis,Rokas Jokubaitis,R. Jokubaitis,1323521,591039,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32940.png,https://dkn.gs/sports/images/nba/teams/160/32940.png,"","",5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,5775369,DET @ NYK,DET, @ ,NYK,TRUE,2021-12-22T00:30:00.0000000Z,-2,7th,7,219,-,"",Low,,,18,NYK,1323521-5775369
61033,20708961,Carmelo,Anthony,Carmelo Anthony,C. Anthony,172890,115439,PF,461,4600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/115439.png,https://dkn.gs/sports/images/nba/players/160/115439.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,219,23.6,23.6,-2,28th,28,High,,,13,LAL,172890-5773965
61033,20708760,LeBron,James,LeBron James,L. James,214152,33114,PG/SF,458,11100,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33114.png,https://dkn.gs/sports/images/nba/players/160/33114.png,"","",5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,5773965,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-12-22T03:00:00.0000000Z,219,50.2,50.2,-2,5th,5,Low,,,13,LAL,214152-5773965
61033,20709201,Udonis,Haslem,Udonis Haslem,U. Haslem,226806,33152,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33152.png,https://dkn.gs/sports/images/nba/players/160/33152.png,"","",5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,5775057,IND @ MIA,IND, @ ,MIA,TRUE,2021-12-22T00:30:00.0000000Z,219,3.4,3.4,-2,2nd,2,Low,,,14,MIA,226806-5775057
