draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.isEmphasized,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.isEmphasized,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,playerGameAttributes.id,playerGameAttributes.value,teamId,teamAbbreviation,playerGameHash
63920,21357984,Stephen,Curry,Stephen Curry,S. Curry,338365,33049,PG,415,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33049.png,https://dkn.gs/sports/images/nba/players/160/33049.png,"","",5773209,DEN @ GSW,DEN,TRUE, @ ,GSW,2022-02-17T03:00:00.0000000Z,5773209,DEN @ GSW,DEN,TRUE, @ ,GSW,2022-02-17T03:00:00.0000000Z,219,46.7,46.7,-2,23rd,23,High,,,9,GSW,338365-5773209
63920,21357985,DeMar,DeRozan,DeMar DeRozan,D. DeRozan,457594,33357,PF,416,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33357.png,https://dkn.gs/sports/images/nba/players/160/33357.png,"","",5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,219,43.8,43.8,-2,24th,24,High,,,4,CHI,457594-5771457
63920,21357988,Nikola,Vucevic,Nikola Vucevic,N. Vucevic,457598,33266,C,416,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33266.png,https://dkn.gs/sports/images/nba/players/160/33266.png,"","",5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,219,43.3,43.3,-2,29th,29,High,,,4,CHI,457598-5771457
63920,21358014,Malcolm,Brogdon,Malcolm Brogdon,M. Brogdon,601146,33092,PG,420,,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33092.png,https://dkn.gs/sports/images/nba/players/160/33092.png,"","",5774379,WAS @ IND,WAS,TRUE, @ ,IND,2022-02-17T00:30:00.0000000Z,5774379,WAS @ IND,WAS,TRUE, @ ,IND,2022-02-17T00:30:00.0000000Z,219,36.4,36.4,-2,11th,11,Medium,,,11,IND,601146-5774379
63920,21357991,Anthony,Davis,Anthony Davis,A. Davis,603096,33122,C,417,,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33122.png,https://dkn.gs/sports/images/nba/players/160/33122.png,"","",5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,219,47.0,47.0,-2,17th,17,Medium,,,13,LAL,603096-5774427
63920,21358001,Fred,VanVleet,Fred VanVleet,F. VanVleet,707832,33381,PG/SG,419,,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33381.png,https://dkn.gs/sports/images/nba/players/160/33381.png,"","",5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,219,43.1,43.1,-2,15th,15,Medium,,,28,TOR,707832-5775741
63920,21358003,Rudy,Gobert,Rudy Gobert,R. Gobert,739960,33393,C,419,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33393.png,https://dkn.gs/sports/images/nba/players/160/33393.png,"","",5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,219,42.6,42.6,-2,10th,10,Medium,,,26,UTA,739960-5774427
63920,21358009,Christian,Wood,Christian Wood,C. Wood,750924,33040,C,420,,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33040.png,https://dkn.gs/sports/images/nba/players/160/33040.png,"","",5777613,HOU @ PHX,HOU,TRUE, @ ,PHX,2022-02-17T02:00:00.0000000Z,5777613,HOU @ PHX,HOU,TRUE, @ ,PHX,2022-02-17T02:00:00.0000000Z,219,37.9,37.9,-2,8th,8,Low,,,10,HOU,750924-5777613
63920,21357989,Julius,Randle,Julius Randle,J. Randle,786412,33234,PF,417,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33234.png,https://dkn.gs/sports/images/nba/players/160/33234.png,"","",5775915,BKN @ NYK,BKN,TRUE, @ ,NYK,2022-02-17T00:30:00.0000000Z,5775915,BKN @ NYK,BKN,TRUE, @ ,NYK,2022-02-17T00:30:00.0000000Z,219,42.7,42.7,-2,13th,13,Medium,,,18,NYK,786412-5775915
63920,21357997,Jusuf,Nurkic,Jusuf Nurkic,J. Nurkic,830642,33325,C,418,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33325.png,https://dkn.gs/sports/images/nba/players/160/33325.png,"","",5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,219,35.9,35.9,-2,15th,15,Medium,,,22,POR,830642-5775099
63920,21357981,Nikola,Jokic,Nikola Jokic,N. Jokic,830650,33018,C,415,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33018.png,https://dkn.gs/sports/images/nba/players/160/33018.png,"","",5773209,DEN @ GSW,DEN,TRUE, @ ,GSW,2022-02-17T03:00:00.0000000Z,5773209,DEN @ GSW,DEN,TRUE, @ ,GSW,2022-02-17T03:00:00.0000000Z,219,60.1,60.1,-2,5th,5,Low,,,7,DEN,830650-5773209
63920,21357987,Karl-Anthony,Towns,Karl-Anthony Towns,K. Towns,837030,33194,C,416,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33194.png,https://dkn.gs/sports/images/nba/players/160/33194.png,"","",5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,219,46.6,46.6,-2,6th,6,Low,,,16,MIN,837030-5775741
63920,21358012,D'Angelo,Russell,D'Angelo Russell,D. Russell,844038,33054,PG/SG,420,,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33054.png,https://dkn.gs/sports/images/nba/players/160/33054.png,"","",5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,219,37.2,37.2,-2,3rd,3,Low,,,16,MIN,844038-5775741
63920,21358002,Kyle,Kuzma,Kyle Kuzma,K. Kuzma,844476,33127,SF/PF,419,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33127.png,https://dkn.gs/sports/images/nba/players/160/33127.png,"","",5774379,WAS @ IND,WAS,TRUE, @ ,IND,2022-02-17T00:30:00.0000000Z,5774379,WAS @ IND,WAS,TRUE, @ ,IND,2022-02-17T00:30:00.0000000Z,219,35.2,35.2,-2,20th,20,Medium,,,27,WAS,844476-5774379
63920,21357999,Devin,Booker,Devin Booker,D. Booker,845564,33309,SG,418,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33309.png,https://dkn.gs/sports/images/nba/players/160/33309.png,"","",5777613,HOU @ PHX,HOU,TRUE, @ ,PHX,2022-02-17T02:00:00.0000000Z,5777613,HOU @ PHX,HOU,TRUE, @ ,PHX,2022-02-17T02:00:00.0000000Z,219,41.5,41.5,-2,25th,25,High,,,21,PHX,845564-5777613
63920,21357996,Domantas,Sabonis,Domantas Sabonis,D. Sabonis,850111,33091,PF/C,418,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33091.png,https://dkn.gs/sports/images/nba/players/160/33091.png,"","",5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,219,44.3,44.3,-2,28th,28,High,,,23,SAC,850111-5771457
63920,21357994,Pascal,Siakam,Pascal Siakam,P. Siakam,853408,33379,PF/C,418,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33379.png,https://dkn.gs/sports/images/nba/players/160/33379.png,"","",5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,219,44.3,44.3,-2,17th,17,Medium,,,28,TOR,853408-5775741
63920,21358007,Kristaps,Porzingis,Kristaps Porzingis,K. Porzingis,877869,32998,PF/C,420,,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32998.png,https://dkn.gs/sports/images/nba/players/160/32998.png,"","",5774379,WAS @ IND,WAS,TRUE, @ ,IND,2022-02-17T00:30:00.0000000Z,5774379,WAS @ IND,WAS,TRUE, @ ,IND,2022-02-17T00:30:00.0000000Z,219,37.2,37.2,-2,4th,4,Low,,,27,WAS,877869-5774379
63920,21357993,Donovan,Mitchell,Donovan Mitchell,D. Mitchell,879707,33398,SG,417,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33398.png,https://dkn.gs/sports/images/nba/players/160/33398.png,"","",5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,219,42.5,42.5,-2,18th,18,Medium,,,26,UTA,879707-5774427
63920,21357998,Jaylen,Brown,Jaylen Brown,J. Brown,883436,32872,SG/SF,418,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32872.png,https://dkn.gs/sports/images/nba/players/160/32872.png,"","",5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,219,39.5,39.5,-2,21st,21,Medium,,,2,BOS,883436-5770893
63920,21357982,Dejounte,Murray,Dejounte Murray,D. Murray,884168,33362,PG,415,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33362.png,https://dkn.gs/sports/images/nba/players/160/33362.png,"","",5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,219,50.2,50.2,-2,20th,20,Medium,,,24,SAS,884168-5776305
63920,21357990,Jayson,Tatum,Jayson Tatum,J. Tatum,937647,32876,SF/PF,417,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32876.png,https://dkn.gs/sports/images/nba/players/160/32876.png,"","",5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,219,46.2,46.2,-2,21st,21,Medium,,,2,BOS,937647-5770893
63920,21358011,Robert,Williams,Robert Williams,R. Williams,954390,32882,C,420,,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32882.png,https://dkn.gs/sports/images/nba/players/160/32882.png,"","",5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,219,31.4,31.4,-2,20th,20,Medium,,,2,BOS,954390-5770893
63920,21358006,De'Aaron,Fox,De'Aaron Fox,D. Fox,957489,33343,PG,419,,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33343.png,https://dkn.gs/sports/images/nba/players/160/33343.png,"","",5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,219,36.2,36.2,-2,7th,7,Low,,,23,SAC,957489-5771457
63918,21357687,Vlatko,Cancar,Vlatko Cancar,V. Cancar,1057007,33022,SF,460,3000,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33022.png,https://dkn.gs/sports/images/nba/players/160/33022.png,"","",5773209,DEN @ GSW,DEN,TRUE, @ ,GSW,2022-02-17T03:00:00.0000000Z,5773209,DEN @ GSW,DEN,TRUE, @ ,GSW,2022-02-17T03:00:00.0000000Z,219,8.4,8.4,-2,3rd,3,Low,,,7,DEN,1057007-5773209
63918,21356847,Ty-Shon,Alexander,Ty-Shon Alexander,T. Alexander,1060385,528600,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/528600.png,https://dkn.gs/sports/images/nba/players/160/528600.png,"","",5777613,HOU @ PHX,HOU,TRUE, @ ,PHX,2022-02-17T02:00:00.0000000Z,5777613,HOU @ PHX,HOU,TRUE, @ ,PHX,2022-02-17T02:00:00.0000000Z,-2,25th,25,219,-,"",High,,,21,PHX,1060385-5777613
63918,21356940,Aamir,Simms,Aamir Simms,A. Simms,1060906,591859,SF/PF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591859.png,https://dkn.gs/sports/images/nba/players/160/591859.png,"","",5775915,BKN @ NYK,BKN,TRUE, @ ,NYK,2022-02-17T00:30:00.0000000Z,5775915,BKN @ NYK,BKN,TRUE, @ ,NYK,2022-02-17T00:30:00.0000000Z,-2,9th,9,219,-,"",Low,,,18,NYK,1060906-5775915
63918,21356138,Gary,Trent Jr.,Gary Trent Jr.,G. Trent Jr.,1060908,33331,SG/SF,459,6100,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33331.png,https://dkn.gs/sports/images/nba/players/160/33331.png,"","",5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,219,30.0,30.0,-2,28th,28,High,,,28,TOR,1060908-5775741
63918,21356052,Wendell,Carter Jr.,Wendell Carter Jr.,W. Carter Jr.,1060912,32972,PF/C,461,7300,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32972.png,https://dkn.gs/sports/images/nba/players/160/32972.png,"","",5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,219,33.9,33.9,-2,18th,18,Medium,,,19,ORL,1060912-5776455
63918,21356497,Lonnie,Walker IV,Lonnie Walker IV,L. Walker IV,1060928,33365,PG/SG,458,4000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33365.png,https://dkn.gs/sports/images/nba/players/160/33365.png,"","",5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,219,19.8,19.8,-2,27th,27,High,,,24,SAS,1060928-5776305
63918,21357108,Chaundee,Brown Jr.,Chaundee Brown Jr.,C. Brown Jr.,1060954,591153,PG/SG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591153.png,https://dkn.gs/sports/images/nba/players/160/591153.png,"","",5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,219,12.7,12.7,-2,1st,1,Low,,,1,ATL,1060954-5776455
63918,21356968,Olivier,Sarr,Olivier Sarr,O. Sarr,1060956,592423,SF/PF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32942.png,https://dkn.gs/sports/images/nba/teams/160/32942.png,https://dkn.gs/sports/images/nba/teams/50/d/32942.png,https://dkn.gs/sports/images/nba/teams/160/d/32942.png,5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,219,7.1,7.1,-2,1st,1,Low,,,25,OKC,1060956-5776305
63918,21355966,Trae,Young,Trae Young,T. Young,1060978,32850,PG,458,9400,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32850.png,https://dkn.gs/sports/images/nba/players/160/32850.png,"","",5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,219,49.1,49.1,-2,13th,13,Medium,,,1,ATL,1060978-5776455
63918,21356675,Luka,Garza,Luka Garza,L. Garza,1061057,591056,C,462,3300,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591056.png,https://dkn.gs/sports/images/nba/players/160/591056.png,"","",5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,219,10.6,10.6,-2,9th,9,Low,,,8,DET,1061057-5770893
63918,21356077,Deandre,Ayton,Deandre Ayton,D. Ayton,1061507,33312,C,462,6800,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33312.png,https://dkn.gs/sports/images/nba/players/160/33312.png,"","",5777613,HOU @ PHX,HOU,TRUE, @ ,PHX,2022-02-17T02:00:00.0000000Z,5777613,HOU @ PHX,HOU,TRUE, @ ,PHX,2022-02-17T02:00:00.0000000Z,219,34.5,34.5,-2,30th,30,High,,,21,PHX,1061507-5777613
63918,21357241,Tyler,Bey,Tyler Bey,T. Bey,1061518,527241,SG/SF,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527241.png,https://dkn.gs/sports/images/nba/players/160/527241.png,"","",5777613,HOU @ PHX,HOU,TRUE, @ ,PHX,2022-02-17T02:00:00.0000000Z,5777613,HOU @ PHX,HOU,TRUE, @ ,PHX,2022-02-17T02:00:00.0000000Z,-2,1st,1,219,-,"",Low,,,10,HOU,1061518-5777613
63918,21357303,McKinley,Wright IV,McKinley Wright IV,M. Wright IV,1061526,591857,PG,458,3000,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591857.png,https://dkn.gs/sports/images/nba/players/160/591857.png,"","",5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,219,2.2,2.2,-2,3rd,3,Low,,,16,MIN,1061526-5775741
63918,21357088,Ethan,Thompson,Ethan Thompson,E. Thompson,1061538,591821,PG/SG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591821.png,https://dkn.gs/sports/images/nba/players/160/591821.png,"","",5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,-2,24th,24,219,-,"",High,,,4,CHI,1061538-5771457
63918,21357627,KZ,Okpala,KZ Okpala,K. Okpala,1061544,33165,SF,460,3000,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33165.png,https://dkn.gs/sports/images/nba/players/160/33165.png,"","",5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,219,8.3,8.3,-2,9th,9,Low,,,25,OKC,1061544-5776305
63918,21357226,Chris,Smith,Chris Smith,C. Smith,1061552,592409,SG/SF,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/592409.png,https://dkn.gs/sports/images/nba/players/160/592409.png,"","",5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,-2,3rd,3,219,-,"",Low,,,8,DET,1061552-5770893
63918,21356900,Daniel,Gafford,Daniel Gafford,D. Gafford,1061647,32976,C,462,3000,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32976.png,https://dkn.gs/sports/images/nba/players/160/32976.png,"","",5774379,WAS @ IND,WAS,TRUE, @ ,IND,2022-02-17T00:30:00.0000000Z,5774379,WAS @ IND,WAS,TRUE, @ ,IND,2022-02-17T00:30:00.0000000Z,219,21.5,21.5,-2,14th,14,Medium,,,27,WAS,1061647-5774379
63918,21356363,Chuma,Okeke,Chuma Okeke,C. Okeke,1061658,33281,SF/PF,460,4600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33281.png,https://dkn.gs/sports/images/nba/players/160/33281.png,"","",5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,219,20.8,20.8,-2,3rd,3,Low,,,19,ORL,1061658-5776455
63918,21356316,Davion,Mitchell,Davion Mitchell,D. Mitchell,1061659,591009,PG/SG,458,4800,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591009.png,https://dkn.gs/sports/images/nba/players/160/591009.png,"","",5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,219,20.7,20.7,-2,26th,26,High,,,23,SAC,1061659-5771457
63918,21356359,Nicolas,Claxton,Nicolas Claxton,N. Claxton,1061682,32924,C,462,4600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32924.png,https://dkn.gs/sports/images/nba/players/160/32924.png,"","",5775915,BKN @ NYK,BKN,TRUE, @ ,NYK,2022-02-17T00:30:00.0000000Z,5775915,BKN @ NYK,BKN,TRUE, @ ,NYK,2022-02-17T00:30:00.0000000Z,219,20.4,20.4,-2,2nd,2,Low,,,17,BKN,1061682-5775915
63918,21357124,Brandon,Rachal,Brandon Rachal,B. Rachal,1061693,591887,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5775915,BKN @ NYK,BKN,TRUE, @ ,NYK,2022-02-17T00:30:00.0000000Z,5775915,BKN @ NYK,BKN,TRUE, @ ,NYK,2022-02-17T00:30:00.0000000Z,-2,19th,19,219,-,"",Medium,,,17,BKN,1061693-5775915
63918,21356838,Tremont,Waters,Tremont Waters,T. Waters,1061694,32889,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32889.png,https://dkn.gs/sports/images/nba/players/160/32889.png,"","",5774379,WAS @ IND,WAS,TRUE, @ ,IND,2022-02-17T00:30:00.0000000Z,5774379,WAS @ IND,WAS,TRUE, @ ,IND,2022-02-17T00:30:00.0000000Z,219,11.5,11.5,-2,16th,16,Medium,,,27,WAS,1061694-5774379
63918,21356253,Michael,Porter Jr.,Michael Porter Jr.,M. Porter Jr.,1061724,33026,PF,461,5300,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33026.png,https://dkn.gs/sports/images/nba/players/160/33026.png,"","",5773209,DEN @ GSW,DEN,TRUE, @ ,GSW,2022-02-17T03:00:00.0000000Z,5773209,DEN @ GSW,DEN,TRUE, @ ,GSW,2022-02-17T03:00:00.0000000Z,219,23.6,23.6,-2,16th,16,Medium,,,7,DEN,1061724-5773209
63918,21356928,Jeremiah,Tilmon,Jeremiah Tilmon,J. Tilmon,1061726,591867,SF/PF,460,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32945.png,https://dkn.gs/sports/images/nba/teams/160/32945.png,"","",5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,-2,5th,5,219,-,"",Low,,,19,ORL,1061726-5776455
63918,21357136,Jordan,Goodwin,Jordan Goodwin,J. Goodwin,1062104,591847,PG/SG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591847.png,https://dkn.gs/sports/images/nba/players/160/591847.png,"","",5774379,WAS @ IND,WAS,TRUE, @ ,IND,2022-02-17T00:30:00.0000000Z,5774379,WAS @ IND,WAS,TRUE, @ ,IND,2022-02-17T00:30:00.0000000Z,219,0.6,0.6,-2,17th,17,Medium,,,27,WAS,1062104-5774379
63918,21357140,Jordan,Schakel,Jordan Schakel,J. Schakel,1062275,592415,PG/SG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/592415.png,https://dkn.gs/sports/images/nba/players/160/592415.png,"","",5774379,WAS @ IND,WAS,TRUE, @ ,IND,2022-02-17T00:30:00.0000000Z,5774379,WAS @ IND,WAS,TRUE, @ ,IND,2022-02-17T00:30:00.0000000Z,219,1.9,1.9,-2,17th,17,Medium,,,27,WAS,1062275-5774379
63918,21355945,Ja,Morant,Ja Morant,J. Morant,1065906,33147,PG,458,10200,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33147.png,https://dkn.gs/sports/images/nba/players/160/33147.png,"","",5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,219,46.6,46.6,-2,22nd,22,High,,,29,MEM,1065906-5775099
63918,21357100,Justin,Jaworski,Justin Jaworski,J. Jaworski,1066526,591881,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32942.png,https://dkn.gs/sports/images/nba/teams/160/32942.png,https://dkn.gs/sports/images/nba/teams/50/d/32942.png,https://dkn.gs/sports/images/nba/teams/160/d/32942.png,5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,-2,29th,29,219,-,"",High,,,25,OKC,1066526-5776305
63918,21357080,Isaiah,Miller,Isaiah Miller,I. Miller,1066709,591855,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/591855.png,https://dkn.gs/sports/images/nba/players/160/591855.png,"","",5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,-2,13th,13,219,-,"",Medium,,,16,MIN,1066709-5775741
