draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.isEmphasized,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.isEmphasized,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,teamId,teamAbbreviation,playerGameHash,playerGameAttributes.id,playerGameAttributes.value
58792,19986604,Juhann,Begarin,Juhann Begarin,J. Begarin,1323527,591049,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32898.png,https://dkn.gs/sports/images/nba/teams/160/32898.png,"","",5775951,BOS @ ORL,BOS,TRUE, @ ,ORL,2021-11-03T23:00:00.0000000Z,5775951,BOS @ ORL,BOS,TRUE, @ ,ORL,2021-11-03T23:00:00.0000000Z,-2,22nd,22,219,-,"",High,2,BOS,1323527-5775951,,
58792,19986663,Alex,Antetokounmpo,Alex Antetokounmpo,A. Antetokounmpo,1350009,609252,SF,460,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32957.png,https://dkn.gs/sports/images/nba/teams/160/32957.png,"","",5772795,TOR @ WAS,TOR,TRUE, @ ,WAS,2021-11-03T23:00:00.0000000Z,5772795,TOR @ WAS,TOR,TRUE, @ ,WAS,2021-11-03T23:00:00.0000000Z,-2,28th,28,219,-,"",High,28,TOR,1350009-5772795,,
58792,19986012,Andre,Iguodala,Andre Iguodala,A. Iguodala,173004,33131,SF,460,3200,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33131.png,https://dkn.gs/sports/images/nba/players/160/33131.png,"","",5772411,CHA @ GSW,CHA,TRUE, @ ,GSW,2021-11-04T02:00:00.0000000Z,5772411,CHA @ GSW,CHA,TRUE, @ ,GSW,2021-11-04T02:00:00.0000000Z,219,17.4,17.4,-2,30th,30,High,9,GSW,173004-5772411,,
58792,19986136,Anthony,Tolliver,Anthony Tolliver,A. Tolliver,229905,33320,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33320.png,https://dkn.gs/sports/images/nba/players/160/33320.png,"","",5776569,CHI @ PHI,CHI,TRUE, @ ,PHI,2021-11-03T23:00:00.0000000Z,5776569,CHI @ PHI,CHI,TRUE, @ ,PHI,2021-11-03T23:00:00.0000000Z,-2,16th,16,219,-,"",Medium,20,PHI,229905-5776569,,
58792,19986329,Paul,Millsap,Paul Millsap,P. Millsap,237675,33013,PF/C,461,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33013.png,https://dkn.gs/sports/images/nba/players/160/33013.png,"","",5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,219,11.6,11.6,-2,19th,19,Medium,17,BKN,237675-5771019,,
58792,19986267,Anderson,Varejao,Anderson Varejao,A. Varejao,254009,36385,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/36385.png,https://dkn.gs/sports/images/nba/players/160/36385.png,"","",5771661,POR @ CLE,POR,TRUE, @ ,CLE,2021-11-03T23:00:00.0000000Z,5771661,POR @ CLE,POR,TRUE, @ ,CLE,2021-11-03T23:00:00.0000000Z,-2,5th,5,219,-,"",Low,5,CLE,254009-5771661,,
58792,19986926,Garrett,Temple,Garrett Temple,G. Temple,263903,32900,SG,459,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32900.png,https://dkn.gs/sports/images/nba/players/160/32900.png,"","",5773527,NOP @ SAC,NOP,TRUE, @ ,SAC,2021-11-04T02:00:00.0000000Z,5773527,NOP @ SAC,NOP,TRUE, @ ,SAC,2021-11-04T02:00:00.0000000Z,219,9.5,9.5,-2,26th,26,High,3,NOP,263903-5773527,,
58792,19986119,Jeff,Green,Jeff Green,Je. Green,266367,33390,SF/PF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33390.png,https://dkn.gs/sports/images/nba/players/160/33390.png,"","",5774679,DEN @ MEM,DEN,TRUE, @ ,MEM,2021-11-04T00:00:00.0000000Z,5774679,DEN @ MEM,DEN,TRUE, @ ,MEM,2021-11-04T00:00:00.0000000Z,219,11.0,11.0,-2,18th,18,Medium,7,DEN,266367-5774679,,
58792,19985620,LaMarcus,Aldridge,LaMarcus Aldridge,L. Aldridge,266554,33354,C,462,5000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33354.png,https://dkn.gs/sports/images/nba/players/160/33354.png,"","",5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,219,21.8,21.8,-2,18th,18,Medium,17,BKN,266554-5771019,,
58792,19985429,Al,Horford,Al Horford,A. Horford,280587,33285,PF/C,461,6900,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33285.png,https://dkn.gs/sports/images/nba/players/160/33285.png,"","",5775951,BOS @ ORL,BOS,TRUE, @ ,ORL,2021-11-03T23:00:00.0000000Z,5775951,BOS @ ORL,BOS,TRUE, @ ,ORL,2021-11-03T23:00:00.0000000Z,219,41.9,41.9,-2,17th,17,Medium,2,BOS,280587-5775951,,
58792,19986031,Lou,Williams,Lou Williams,L. Williams,292401,33098,PG/SG,458,3200,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33098.png,https://dkn.gs/sports/images/nba/players/160/33098.png,"","",5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,219,10.5,10.5,-2,3rd,3,Low,1,ATL,292401-5771019,,
58792,19985851,Danny,Green,Danny Green,D. Green,295922,33119,SF,460,3700,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33119.png,https://dkn.gs/sports/images/nba/players/160/33119.png,"","",5776569,CHI @ PHI,CHI,TRUE, @ ,PHI,2021-11-03T23:00:00.0000000Z,5776569,CHI @ PHI,CHI,TRUE, @ ,PHI,2021-11-03T23:00:00.0000000Z,219,15.8,15.8,-2,19th,19,Medium,20,PHI,295922-5776569,,
58792,19986686,Aron,Baynes,Aron Baynes,A. Baynes,296379,33305,C,462,3000,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33305.png,https://dkn.gs/sports/images/nba/players/160/33305.png,"","",5772795,TOR @ WAS,TOR,TRUE, @ ,WAS,2021-11-03T23:00:00.0000000Z,5772795,TOR @ WAS,TOR,TRUE, @ ,WAS,2021-11-03T23:00:00.0000000Z,-2,30th,30,219,-,"",High,28,TOR,296379-5772795,,
58792,19985258,Kevin,Durant,Kevin Durant,K. Durant,329525,32896,SF/PF,460,10800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32896.png,https://dkn.gs/sports/images/nba/players/160/32896.png,"","",5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,219,50.6,50.6,-2,15th,15,Medium,17,BKN,329525-5771019,,
58792,19985765,Thaddeus,Young,Thaddeus Young,T. Young,329683,32958,PF/C,461,4100,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32958.png,https://dkn.gs/sports/images/nba/players/160/32958.png,"","",5776929,DAL @ SAS,DAL,TRUE, @ ,SAS,2021-11-04T00:30:00.0000000Z,5776929,DAL @ SAS,DAL,TRUE, @ ,SAS,2021-11-04T00:30:00.0000000Z,219,11.6,11.6,-2,22nd,22,High,24,SAS,329683-5776929,,
58792,19985954,Ish,Smith,Ish Smith,I. Smith,329873,32866,PG,458,3400,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32866.png,https://dkn.gs/sports/images/nba/players/160/32866.png,"","",5772411,CHA @ GSW,CHA,TRUE, @ ,GSW,2021-11-04T02:00:00.0000000Z,5772411,CHA @ GSW,CHA,TRUE, @ ,GSW,2021-11-04T02:00:00.0000000Z,219,16.8,16.8,-2,27th,27,High,5312,CHA,329873-5772411,,
58792,19986160,Robin,Lopez,Robin Lopez,R. Lopez,330050,33172,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33172.png,https://dkn.gs/sports/images/nba/players/160/33172.png,"","",5775951,BOS @ ORL,BOS,TRUE, @ ,ORL,2021-11-03T23:00:00.0000000Z,5775951,BOS @ ORL,BOS,TRUE, @ ,ORL,2021-11-03T23:00:00.0000000Z,219,8.8,8.8,-2,20th,20,Medium,19,ORL,330050-5775951,,
58792,19985974,Taj,Gibson,Taj Gibson,T. Gibson,330057,33229,PF/C,461,3300,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33229.png,https://dkn.gs/sports/images/nba/players/160/33229.png,"","",5773611,NYK @ IND,NYK,TRUE, @ ,IND,2021-11-03T23:00:00.0000000Z,5773611,NYK @ IND,NYK,TRUE, @ ,IND,2021-11-03T23:00:00.0000000Z,219,12.9,12.9,-2,15th,15,Medium,18,NYK,330057-5773611,,
58792,19985862,Patrick,Beverley,Patrick Beverley,P. Beverley,332691,33099,PG,458,3700,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33099.png,https://dkn.gs/sports/images/nba/players/160/33099.png,"","",5775375,LAC @ MIN,LAC,TRUE, @ ,MIN,2021-11-04T00:00:00.0000000Z,5775375,LAC @ MIN,LAC,TRUE, @ ,MIN,2021-11-04T00:00:00.0000000Z,219,24.1,24.1,-2,26th,26,High,16,MIN,332691-5775375,,
58792,19985252,Stephen,Curry,Stephen Curry,S. Curry,338365,33049,PG,458,11100,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33049.png,https://dkn.gs/sports/images/nba/players/160/33049.png,"","",5772411,CHA @ GSW,CHA,TRUE, @ ,GSW,2021-11-04T02:00:00.0000000Z,5772411,CHA @ GSW,CHA,TRUE, @ ,GSW,2021-11-04T02:00:00.0000000Z,219,53.6,53.6,-2,19th,19,Medium,9,GSW,338365-5772411,,
58792,19986290,Elijah,Millsap,Elijah Millsap,E. Millsap,338887,69852,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/69852.png,https://dkn.gs/sports/images/nba/players/160/69852.png,"","",5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,-2,19th,19,219,-,"",Medium,17,BKN,338887-5771019,,
58792,19986616,Aaron,Sims,Aaron Sims,A. Sims,351283,598968,SF,460,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32940.png,https://dkn.gs/sports/images/nba/teams/160/32940.png,"","",5773611,NYK @ IND,NYK,TRUE, @ ,IND,2021-11-03T23:00:00.0000000Z,5773611,NYK @ IND,NYK,TRUE, @ ,IND,2021-11-03T23:00:00.0000000Z,-2,26th,26,219,-,"",High,18,NYK,351283-5773611,,
58792,19985865,Marc,Gasol,Marc Gasol,M. Gasol,393441,33372,C,462,3700,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33372.png,https://dkn.gs/sports/images/nba/players/160/33372.png,"","",5774679,DEN @ MEM,DEN,TRUE, @ ,MEM,2021-11-04T00:00:00.0000000Z,5774679,DEN @ MEM,DEN,TRUE, @ ,MEM,2021-11-04T00:00:00.0000000Z,-2,11th,11,219,-,"",Medium,29,MEM,393441-5774679,,
58792,19985774,Justin,Holiday,Justin Holiday,J. Holiday,395365,33085,SG/SF,459,4000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33085.png,https://dkn.gs/sports/images/nba/players/160/33085.png,"","",5773611,NYK @ IND,NYK,TRUE, @ ,IND,2021-11-03T23:00:00.0000000Z,5773611,NYK @ IND,NYK,TRUE, @ ,IND,2021-11-03T23:00:00.0000000Z,219,18.7,18.7,-2,28th,28,High,11,IND,395365-5773611,,
58792,19985593,Kevin,Love,Kevin Love,K. Love,395374,32978,PF/C,461,5200,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32978.png,https://dkn.gs/sports/images/nba/players/160/32978.png,"","",5771661,POR @ CLE,POR,TRUE, @ ,CLE,2021-11-03T23:00:00.0000000Z,5771661,POR @ CLE,POR,TRUE, @ ,CLE,2021-11-03T23:00:00.0000000Z,219,23.6,23.6,-2,11th,11,Medium,5,CLE,395374-5771661,,
58792,19985271,James,Harden,James Harden,J. Harden,395388,33070,PG,458,10200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33070.png,https://dkn.gs/sports/images/nba/players/160/33070.png,"","",5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,219,44.7,44.7,-2,8th,8,Low,17,BKN,395388-5771019,,
58792,19986293,James,Johnson,James Johnson,J. Johnson,398037,33154,PF/C,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33154.png,https://dkn.gs/sports/images/nba/players/160/33154.png,"","",5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,219,4.9,4.9,-2,19th,19,Medium,17,BKN,398037-5771019,,
58792,19986111,E'Twaun,Moore,E'Twaun Moore,E. Moore,398424,33212,SG,459,3100,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33212.png,https://dkn.gs/sports/images/nba/players/160/33212.png,"","",5775951,BOS @ ORL,BOS,TRUE, @ ,ORL,2021-11-03T23:00:00.0000000Z,5775951,BOS @ ORL,BOS,TRUE, @ ,ORL,2021-11-03T23:00:00.0000000Z,-2,27th,27,219,-,"",High,19,ORL,398424-5775951,,
58792,19986694,Patrick,Patterson,Patrick Patterson,P. Patterson,399599,33101,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33101.png,https://dkn.gs/sports/images/nba/players/160/33101.png,"","",5771661,POR @ CLE,POR,TRUE, @ ,CLE,2021-11-03T23:00:00.0000000Z,5771661,POR @ CLE,POR,TRUE, @ ,CLE,2021-11-03T23:00:00.0000000Z,-2,4th,4,219,-,"",Low,22,POR,399599-5771661,,
58792,19985684,Derrick,Rose,Derrick Rose,D. Rose,399612,33031,PG/SG,458,4400,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33031.png,https://dkn.gs/sports/images/nba/players/160/33031.png,"","",5773611,NYK @ IND,NYK,TRUE, @ ,IND,2021-11-03T23:00:00.0000000Z,5773611,NYK @ IND,NYK,TRUE, @ ,IND,2021-11-03T23:00:00.0000000Z,219,20.9,20.9,-2,24th,24,High,18,NYK,399612-5773611,,
58792,19985708,Blake,Griffin,Blake Griffin,B. Griffin,399725,33032,PF/C,461,4300,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33032.png,https://dkn.gs/sports/images/nba/players/160/33032.png,"","",5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,219,13.4,13.4,-2,19th,19,Medium,17,BKN,399725-5771019,,
58792,19986190,Brad,Wanamaker,Brad Wanamaker,B. Wanamaker,402376,32868,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32868.png,https://dkn.gs/sports/images/nba/players/160/32868.png,"","",5773611,NYK @ IND,NYK,TRUE, @ ,IND,2021-11-03T23:00:00.0000000Z,5773611,NYK @ IND,NYK,TRUE, @ ,IND,2021-11-03T23:00:00.0000000Z,219,9.4,9.4,-2,12th,12,Medium,11,IND,402376-5773611,,
58792,19985761,Patty,Mills,Patty Mills,P. Mills,411562,33359,PG/SG,458,4100,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33359.png,https://dkn.gs/sports/images/nba/players/160/33359.png,"","",5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,219,20.1,20.1,-2,8th,8,Low,17,BKN,411562-5771019,,
58792,19985909,Danilo,Gallinari,Danilo Gallinari,D. Gallinari,456448,33248,PF,461,3500,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33248.png,https://dkn.gs/sports/images/nba/players/160/33248.png,"","",5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,219,14.8,14.8,-2,23rd,23,High,1,ATL,456448-5771019,,
58792,19985609,Serge,Ibaka,Serge Ibaka,S. Ibaka,456450,33373,PF/C,461,5100,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33373.png,https://dkn.gs/sports/images/nba/players/160/33373.png,"","",5775375,LAC @ MIN,LAC,TRUE, @ ,MIN,2021-11-04T00:00:00.0000000Z,5775375,LAC @ MIN,LAC,TRUE, @ ,MIN,2021-11-04T00:00:00.0000000Z,-2,6th,6,219,-,"",Low,12,LAC,456450-5775375,,
58792,19985704,Nicolas,Batum,Nicolas Batum,N. Batum,456451,32930,SF/PF,460,4300,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32930.png,https://dkn.gs/sports/images/nba/players/160/32930.png,"","",5775375,LAC @ MIN,LAC,TRUE, @ ,MIN,2021-11-04T00:00:00.0000000Z,5775375,LAC @ MIN,LAC,TRUE, @ ,MIN,2021-11-04T00:00:00.0000000Z,219,22.7,22.7,-2,6th,6,Low,12,LAC,456451-5775375,,
58792,19985829,Goran,Dragic,Goran Dragic,G. Dragic,456456,33153,PG,458,3800,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33153.png,https://dkn.gs/sports/images/nba/players/160/33153.png,"","",5772795,TOR @ WAS,TOR,TRUE, @ ,WAS,2021-11-03T23:00:00.0000000Z,5772795,TOR @ WAS,TOR,TRUE, @ ,WAS,2021-11-03T23:00:00.0000000Z,219,13.2,13.2,-2,18th,18,Medium,28,TOR,456456-5772795,,
58792,19985327,DeMar,DeRozan,DeMar DeRozan,D. DeRozan,457594,33357,PF,461,8500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33357.png,https://dkn.gs/sports/images/nba/players/160/33357.png,"","",5776569,CHI @ PHI,CHI,TRUE, @ ,PHI,2021-11-03T23:00:00.0000000Z,5776569,CHI @ PHI,CHI,TRUE, @ ,PHI,2021-11-03T23:00:00.0000000Z,219,41.3,41.3,-2,10th,10,Medium,4,CHI,457594-5776569,,
58792,19985304,Nikola,Vucevic,Nikola Vucevic,N. Vucevic,457598,33266,C,462,9100,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33266.png,https://dkn.gs/sports/images/nba/players/160/33266.png,"","",5776569,CHI @ PHI,CHI,TRUE, @ ,PHI,2021-11-03T23:00:00.0000000Z,5776569,CHI @ PHI,CHI,TRUE, @ ,PHI,2021-11-03T23:00:00.0000000Z,219,40.9,40.9,-2,6th,6,Low,4,CHI,457598-5776569,,
58792,19985473,Klay,Thompson,Klay Thompson,K. Thompson,457611,33050,SG,459,6300,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33050.png,https://dkn.gs/sports/images/nba/players/160/33050.png,"","",5772411,CHA @ GSW,CHA,TRUE, @ ,GSW,2021-11-04T02:00:00.0000000Z,5772411,CHA @ GSW,CHA,TRUE, @ ,GSW,2021-11-04T02:00:00.0000000Z,-2,24th,24,219,-,"",High,9,GSW,457611-5772411,,
58792,19986441,Al-Farouq,Aminu,Al-Farouq Aminu,A. Aminu,457688,33265,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33265.png,https://dkn.gs/sports/images/nba/players/160/33265.png,"","",5776929,DAL @ SAS,DAL,TRUE, @ ,SAS,2021-11-04T00:30:00.0000000Z,5776929,DAL @ SAS,DAL,TRUE, @ ,SAS,2021-11-04T00:30:00.0000000Z,-2,22nd,22,219,-,"",High,24,SAS,457688-5776929,,
58792,19986089,JaMychal,Green,JaMychal Green,Ja. Green,460833,33104,PF/C,461,3100,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33104.png,https://dkn.gs/sports/images/nba/players/160/33104.png,"","",5774679,DEN @ MEM,DEN,TRUE, @ ,MEM,2021-11-04T00:00:00.0000000Z,5774679,DEN @ MEM,DEN,TRUE, @ ,MEM,2021-11-04T00:00:00.0000000Z,219,10.3,10.3,-2,18th,18,Medium,7,DEN,460833-5774679,,
58792,19985485,Reggie,Jackson,Reggie Jackson,R. Jackson,462444,33034,PG,458,6200,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33034.png,https://dkn.gs/sports/images/nba/players/160/33034.png,"","",5775375,LAC @ MIN,LAC,TRUE, @ ,MIN,2021-11-04T00:00:00.0000000Z,5775375,LAC @ MIN,LAC,TRUE, @ ,MIN,2021-11-04T00:00:00.0000000Z,219,26.1,26.1,-2,1st,1,Low,12,LAC,462444-5775375,,
58792,19986260,Ed,Davis,Ed Davis,E. Davis,462458,33391,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33391.png,https://dkn.gs/sports/images/nba/players/160/33391.png,"","",5771661,POR @ CLE,POR,TRUE, @ ,CLE,2021-11-03T23:00:00.0000000Z,5771661,POR @ CLE,POR,TRUE, @ ,CLE,2021-11-03T23:00:00.0000000Z,219,0.6,0.6,-2,5th,5,Low,5,CLE,462458-5771661,,
58792,19985514,Kemba,Walker,Kemba Walker,K. Walker,462980,32863,PG,458,5900,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32863.png,https://dkn.gs/sports/images/nba/players/160/32863.png,"","",5773611,NYK @ IND,NYK,TRUE, @ ,IND,2021-11-03T23:00:00.0000000Z,5773611,NYK @ IND,NYK,TRUE, @ ,IND,2021-11-03T23:00:00.0000000Z,219,28.3,28.3,-2,24th,24,High,18,NYK,462980-5773611,,
58792,19985285,Damian,Lillard,Damian Lillard,D. Lillard,463121,33322,PG,458,9700,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33322.png,https://dkn.gs/sports/images/nba/players/160/33322.png,"","",5771661,POR @ CLE,POR,TRUE, @ ,CLE,2021-11-03T23:00:00.0000000Z,5771661,POR @ CLE,POR,TRUE, @ ,CLE,2021-11-03T23:00:00.0000000Z,219,37.8,37.8,-2,25th,25,High,22,POR,463121-5771661,,
58792,19985538,Seth,Curry,Seth Curry,S. Curry,463135,32996,SG,459,5600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32996.png,https://dkn.gs/sports/images/nba/players/160/32996.png,"","",5776569,CHI @ PHI,CHI,TRUE, @ ,PHI,2021-11-03T23:00:00.0000000Z,5776569,CHI @ PHI,CHI,TRUE, @ ,PHI,2021-11-03T23:00:00.0000000Z,219,25.3,25.3,-2,4th,4,Low,20,PHI,463135-5776569,,
58792,19985404,Draymond,Green,Draymond Green,D. Green,468895,33052,PF/C,461,7100,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33052.png,https://dkn.gs/sports/images/nba/players/160/33052.png,"","",5772411,CHA @ GSW,CHA,TRUE, @ ,GSW,2021-11-04T02:00:00.0000000Z,5772411,CHA @ GSW,CHA,TRUE, @ ,GSW,2021-11-04T02:00:00.0000000Z,219,34.7,34.7,-2,13th,13,Medium,9,GSW,468895-5772411,,
58792,19985622,Marcus,Morris Sr.,Marcus Morris Sr.,M. Morris Sr.,469089,33231,PF,461,4900,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33231.png,https://dkn.gs/sports/images/nba/players/160/33231.png,"","",5775375,LAC @ MIN,LAC,TRUE, @ ,MIN,2021-11-04T00:00:00.0000000Z,5775375,LAC @ MIN,LAC,TRUE, @ ,MIN,2021-11-04T00:00:00.0000000Z,219,14.4,14.4,-2,6th,6,Low,12,LAC,469089-5775375,,
58792,19985255,Paul,George,Paul George,P. George,469218,33100,SF,460,10900,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33100.png,https://dkn.gs/sports/images/nba/players/160/33100.png,"","",5775375,LAC @ MIN,LAC,TRUE, @ ,MIN,2021-11-04T00:00:00.0000000Z,5775375,LAC @ MIN,LAC,TRUE, @ ,MIN,2021-11-04T00:00:00.0000000Z,219,53.2,53.2,-2,6th,6,Low,12,LAC,469218-5775375,,
58792,19985397,Gordon,Hayward,Gordon Hayward,G. Hayward,477667,32862,SF/PF,460,7300,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32862.png,https://dkn.gs/sports/images/nba/players/160/32862.png,"","",5772411,CHA @ GSW,CHA,TRUE, @ ,GSW,2021-11-04T02:00:00.0000000Z,5772411,CHA @ GSW,CHA,TRUE, @ ,GSW,2021-11-04T02:00:00.0000000Z,219,30.2,30.2,-2,21st,21,Medium,5312,CHA,477667-5772411,,
58792,19986895,James,Nunnally,James Nunnally,J. Nunnally,478206,115612,SF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/115612.png,https://dkn.gs/sports/images/nba/players/160/115612.png,"","",5773527,NOP @ SAC,NOP,TRUE, @ ,SAC,2021-11-04T02:00:00.0000000Z,5773527,NOP @ SAC,NOP,TRUE, @ ,SAC,2021-11-04T02:00:00.0000000Z,-2,9th,9,219,-,"",Low,3,NOP,478206-5773527,,
58792,19985550,Ricky,Rubio,Ricky Rubio,R. Rubio,503689,33304,PG,458,5500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33304.png,https://dkn.gs/sports/images/nba/players/160/33304.png,"","",5771661,POR @ CLE,POR,TRUE, @ ,CLE,2021-11-03T23:00:00.0000000Z,5771661,POR @ CLE,POR,TRUE, @ ,CLE,2021-11-03T23:00:00.0000000Z,219,30.7,30.7,-2,23rd,23,High,5,CLE,503689-5771661,,
58792,19986718,Solomon,Hill,Solomon Hill,S. Hill,509169,33135,SF/PF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33135.png,https://dkn.gs/sports/images/nba/players/160/33135.png,"","",5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,5771019,ATL @ BKN,ATL,TRUE, @ ,BKN,2021-11-03T23:30:00.0000000Z,219,8.4,8.4,-2,17th,17,Medium,1,ATL,509169-5771019,,
