draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.nameDisplay.isEmphasized,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.nameDisplay.isEmphasized,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,teamId,teamAbbreviation,playerGameHash,playerGameAttributes.id,playerGameAttributes.value,draftAlerts.alertType,draftAlerts.message,draftAlerts.updatedDate,draftAlerts.priority
58145,19791760,Miye,Oni,Miye Oni,M. Oni,953941,32849,SG/SF,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32849.png,https://dkn.gs/sports/images/nba/teams/160/32959.png,"","",5773497,UTA @ SAC,UTA, @ ,SAC,TRUE,2021-10-23T02:00:00.0000000Z,5773497,UTA @ SAC,UTA, @ ,SAC,TRUE,2021-10-23T02:00:00.0000000Z,219,0.0,0.0,-2,28th,28,High,26,UTA,953941-5773497,,,,,,
58145,19790788,Robert,Williams,Robert Williams,R. Williams,954390,32882,C,462,6200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32882.png,https://dkn.gs/sports/images/nba/players/160/32882.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,219,50.5,50.5,-2,19th,19,Medium,2,BOS,954390-5770629,100,true,,,,
58145,19791750,Denzel,Mahoney,Denzel Mahoney,D. Mahoney,955069,591815,SG/SF,459,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32955.png,https://dkn.gs/sports/images/nba/teams/160/32955.png,"","",5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,-2,-,"",219,-,"",,24,SAS,955069-5771985,,,,,,
58145,19791488,Zach,Collins,Zach Collins,Z. Collins,955887,33329,C,462,3000,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33329.png,https://dkn.gs/sports/images/nba/players/160/33329.png,"","",5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,5771985,SAS @ DEN,SAS, @ ,DEN,TRUE,2021-10-23T01:00:00.0000000Z,-2,9th,9,219,-,"",Medium,24,SAS,955887-5771985,,,,,,
58145,19790978,Rui,Hachimura,Rui Hachimura,R. Hachimura,955893,32883,PF/C,461,4900,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32883.png,https://dkn.gs/sports/images/nba/players/160/32883.png,"","",5772729,IND @ WAS,IND, @ ,WAS,TRUE,2021-10-22T23:00:00.0000000Z,5772729,IND @ WAS,IND, @ ,WAS,TRUE,2021-10-22T23:00:00.0000000Z,-2,23rd,23,219,-,"",High,27,WAS,955893-5772729,,,,,,
58145,19791582,James,Banks III,James Banks III,J. Banks III,956565,499149,PF/C,461,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32938.png,https://dkn.gs/sports/images/nba/teams/160/32938.png,"","",5771025,NOP @ CHI,NOP, @ ,CHI,TRUE,2021-10-23T00:00:00.0000000Z,5771025,NOP @ CHI,NOP, @ ,CHI,TRUE,2021-10-23T00:00:00.0000000Z,-2,-,"",219,-,"",,3,NOP,956565-5771025,,,,,,
58145,19790744,Jarrett,Allen,Jarrett Allen,J. Allen,956574,32914,C,462,6600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32914.png,https://dkn.gs/sports/images/nba/players/160/32914.png,"","",5771637,CHA @ CLE,CHA, @ ,CLE,TRUE,2021-10-22T23:00:00.0000000Z,5771637,CHA @ CLE,CHA, @ ,CLE,TRUE,2021-10-22T23:00:00.0000000Z,219,43.0,43.0,-2,15th,15,Medium,5,CLE,956574-5771637,,,,,,
58145,19791634,Ade,Murkey,Ade Murkey,A. Murkey,957208,534196,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32954.png,https://dkn.gs/sports/images/nba/teams/160/32954.png,"","",5773497,UTA @ SAC,UTA, @ ,SAC,TRUE,2021-10-23T02:00:00.0000000Z,5773497,UTA @ SAC,UTA, @ ,SAC,TRUE,2021-10-23T02:00:00.0000000Z,-2,-,"",219,-,"",,23,SAC,957208-5773497,,,,,,
58145,19791783,Cassius,Winston,Cassius Winston,C. Winston,957478,527263,PG,458,3000,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/teams/50/32962.png,https://dkn.gs/sports/images/nba/teams/160/32962.png,"","",5772729,IND @ WAS,IND, @ ,WAS,TRUE,2021-10-22T23:00:00.0000000Z,5772729,IND @ WAS,IND, @ ,WAS,TRUE,2021-10-22T23:00:00.0000000Z,-2,27th,27,219,-,"",High,27,WAS,957478-5772729,,,,,,
58145,19790735,Miles,Bridges,Miles Bridges,M. Bridges,957479,32946,SF/PF,460,6800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32946.png,https://dkn.gs/sports/images/nba/players/160/32946.png,"","",5771637,CHA @ CLE,CHA, @ ,CLE,TRUE,2021-10-22T23:00:00.0000000Z,5771637,CHA @ CLE,CHA, @ ,CLE,TRUE,2021-10-22T23:00:00.0000000Z,219,36.0,36.0,-2,16th,16,Medium,5312,CHA,957479-5771637,,,,,,
58145,19790634,De'Aaron,Fox,De'Aaron Fox,D. Fox,957489,33343,PG,458,8400,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33343.png,https://dkn.gs/sports/images/nba/players/160/33343.png,"","",5773497,UTA @ SAC,UTA, @ ,SAC,TRUE,2021-10-23T02:00:00.0000000Z,5773497,UTA @ SAC,UTA, @ ,SAC,TRUE,2021-10-23T02:00:00.0000000Z,219,45.8,45.8,-2,8th,8,Low,23,SAC,957489-5773497,,,,,,
58145,19791260,Malik,Monk,Malik Monk,M. Monk,957492,32941,SG,459,3700,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32941.png,https://dkn.gs/sports/images/nba/players/160/32941.png,"","",5770422,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-10-23T02:00:00.0000000Z,5770422,PHX @ LAL,PHX, @ ,LAL,TRUE,2021-10-23T02:00:00.0000000Z,219,15.8,15.8,-2,18th,18,Medium,13,LAL,957492-5770422,,,,,,
58149,19794129,Gary,Trent Jr.,Gary Trent Jr.,G. Trent Jr.,1060908,33331,SG/SF,459,4400,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33331.png,https://dkn.gs/sports/images/nba/players/160/33331.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,219,15.5,15.5,-2,26th,26,High,28,TOR,1060908-5770629,,,,,,
58149,19794134,Nicolas,Claxton,Nicolas Claxton,N. Claxton,1061682,32924,C,462,3800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32924.png,https://dkn.gs/sports/images/nba/players/160/32924.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,219,20.8,20.8,-2,9th,9,Medium,17,BKN,1061682-5770416,,,,,,
58149,19794136,Brandon,Rachal,Brandon Rachal,B. Rachal,1061693,591887,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,-2,-,"",219,-,"",,17,BKN,1061693-5770416,,,,,,
58149,19794140,RaiQuan,Gray,RaiQuan Gray,R. Gray,1067652,591063,PF,461,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,-2,-,"",219,-,"",,17,BKN,1067652-5770416,,,,,,
58149,19794143,Paul,Reed,Paul Reed,P. Reed,1076238,527268,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32947.png,https://dkn.gs/sports/images/nba/teams/160/32947.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,219,3.5,3.5,-2,-,"",,20,PHI,1076238-5770416,,,,,,
58149,19794146,Bruno,Fernando,Bruno Fernando,B. Fernando,1076674,32858,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32858.png,https://dkn.gs/sports/images/nba/players/160/32858.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,-2,19th,19,219,-,"",Medium,2,BOS,1076674-5770629,,,,,,
58149,19794148,Freddie,Gillespie,Freddie Gillespie,F. Gillespie,1081840,529619,SF/PF,460,4100,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32957.png,https://dkn.gs/sports/images/nba/teams/160/32957.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,-2,-,"",219,-,"",,28,TOR,1081840-5770629,,,,,,
58149,19794152,Isaac,Bonga,Isaac Bonga,I. Bonga,1121333,33220,SF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33220.png,https://dkn.gs/sports/images/nba/players/160/33220.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,-2,21st,21,219,-,"",High,28,TOR,1121333-5770629,,,,,,
58149,19794155,Aaron,Henry,Aaron Henry,A. Henry,1133812,591065,SF,460,3100,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32947.png,https://dkn.gs/sports/images/nba/teams/160/32947.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,219,0.0,0.0,-2,18th,18,Medium,20,PHI,1133812-5770416,,,,,,
58149,19794158,Isaiah,Joe,Isaiah Joe,I. Joe,1134010,527259,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32947.png,https://dkn.gs/sports/images/nba/teams/160/32947.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,219,-1.0,-1.0,-2,29th,29,High,20,PHI,1134010-5770416,,,,,,
58149,19794161,Ashton,Hagans,Ashton Hagans,A. Hagans,1134172,527273,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32957.png,https://dkn.gs/sports/images/nba/teams/160/32957.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,-2,-,"",219,-,"",,28,TOR,1134172-5770629,,,,,,
58149,19794165,Reggie,Perry,Reggie Perry,R. Perry,1134187,527267,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32957.png,https://dkn.gs/sports/images/nba/teams/160/32957.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,-2,24th,24,219,-,"",High,28,TOR,1134187-5770629,,,,,,
58149,19794168,Aaron,Nesmith,Aaron Nesmith,A. Nesmith,1134264,502007,SF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32898.png,https://dkn.gs/sports/images/nba/teams/160/32898.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,219,4.0,4.0,-2,27th,27,High,2,BOS,1134264-5770629,,,,,,
58149,19794171,Marcus,Zegarowski,Marcus Zegarowski,M. Zegarowski,1134616,591053,PG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,-2,5th,5,219,-,"",Low,17,BKN,1134616-5770416,,,,,,
58149,19794174,David,Duke Jr,David Duke Jr,D. Duke Jr,1134645,591886,PG/SF,458,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,-2,-,"",219,-,"",,17,BKN,1134645-5770416,,,,,,
58149,19794179,Filip,Petrusev,Filip Petrusev,F. Petrusev,1134995,591054,SF/PF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32947.png,https://dkn.gs/sports/images/nba/teams/160/32947.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,-2,-,"",219,-,"",,20,PHI,1134995-5770416,,,,,,
58149,19794183,Kessler,Edwards,Kessler Edwards,K. Edwards,1135006,591048,SF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,-2,11th,11,219,-,"",Medium,17,BKN,1135006-5770416,,,,,,
58149,19794186,Romeo,Langford,Romeo Langford,R. Langford,1138654,32884,SG/SF,459,3200,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32884.png,https://dkn.gs/sports/images/nba/players/160/32884.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,219,15.3,15.3,-2,23rd,23,High,2,BOS,1138654-5770629,,,,,,
58149,19794191,Dalano,Banton,Dalano Banton,D. Banton,1138668,591050,PG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32957.png,https://dkn.gs/sports/images/nba/teams/160/32957.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,219,16.0,16.0,-2,14th,14,Medium,28,TOR,1138668-5770629,,,,,,
58149,19794194,Charles,Bassey,Charles Bassey,C. Bassey,1138669,591057,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32947.png,https://dkn.gs/sports/images/nba/teams/160/32947.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,219,4.5,4.5,-2,3rd,3,Low,20,PHI,1138669-5770416,,,,,,
58149,19794196,Brodric,Thomas,Brodric Thomas,B. Thomas,1152470,529965,PG,458,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/teams/50/32898.png,https://dkn.gs/sports/images/nba/teams/160/32898.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,-2,10th,10,219,-,"",Medium,2,BOS,1152470-5770629,,,,,,
58149,19794199,Precious,Achiuwa,Precious Achiuwa,P. Achiuwa,1175124,527229,C,462,3600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/teams/50/32957.png,https://dkn.gs/sports/images/nba/teams/160/32957.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,219,19.3,19.3,-2,11th,11,Medium,28,TOR,1175124-5770629,,,,,,
58149,19794201,Justin,Champagnie,Justin Champagnie,J. Champagnie,1175260,591152,SF,460,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32957.png,https://dkn.gs/sports/images/nba/teams/160/32957.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,-2,21st,21,219,-,"",High,28,TOR,1175260-5770629,,,,,,
58149,19794204,David,Johnson,David Johnson,D. Johnson,1180115,591051,PG/SG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32957.png,https://dkn.gs/sports/images/nba/teams/160/32957.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,-2,-,"",219,-,"",,28,TOR,1180115-5770629,,,,,,
58149,19794208,Tyrese,Maxey,Tyrese Maxey,T. Maxey,1186160,527230,PG,458,5300,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/teams/50/32947.png,https://dkn.gs/sports/images/nba/teams/160/32947.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,219,36.8,36.8,-2,3rd,3,Low,20,PHI,1186160-5770416,,,,,,
58149,19794211,Jaden,Springer,Jaden Springer,J. Springer,1231665,591033,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32947.png,https://dkn.gs/sports/images/nba/teams/160/32947.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,219,0.0,0.0,-2,29th,29,High,20,PHI,1231665-5770416,,,,,,
58149,19794214,Cameron,Thomas,Cameron Thomas,C. Thomas,1232020,591032,PG/SG,458,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,219,1.5,1.5,-2,17th,17,Medium,17,BKN,1232020-5770416,,,,,,
58149,19794218,Day'Ron,Sharpe,Day'Ron Sharpe,D. Sharpe,1243725,591034,C,462,3100,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,-2,9th,9,219,-,"",Medium,17,BKN,1243725-5770416,,,,,,
58149,19794220,Scottie,Barnes,Scottie Barnes,S. Barnes,1251666,590987,SF/PF,460,4500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/teams/50/32957.png,https://dkn.gs/sports/images/nba/teams/160/32957.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,219,23.8,23.8,-2,-,"",,28,TOR,1251666-5770629,,,,,,
58149,19794224,Josh,Hall,Josh Hall,J. Hall,1261309,535787,SF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32957.png,https://dkn.gs/sports/images/nba/teams/160/32957.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,-2,21st,21,219,-,"",High,28,TOR,1261309-5770629,,,,,,
58149,19794227,Juhann,Begarin,Juhann Begarin,J. Begarin,1323527,591049,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32898.png,https://dkn.gs/sports/images/nba/teams/160/32898.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,-2,23rd,23,219,-,"",High,2,BOS,1323527-5770629,,,,,,
58149,19794230,Alex,Antetokounmpo,Alex Antetokounmpo,A. Antetokounmpo,1350009,609252,SF,460,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32957.png,https://dkn.gs/sports/images/nba/teams/160/32957.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,-2,21st,21,219,-,"",High,28,TOR,1350009-5770629,,,,,,
58149,19793917,Anthony,Tolliver,Anthony Tolliver,A. Tolliver,229905,33320,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33320.png,https://dkn.gs/sports/images/nba/players/160/33320.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,-2,-,"",219,-,"",,20,PHI,229905-5770416,,,,,,
58149,19793920,Paul,Millsap,Paul Millsap,P. Millsap,237675,33013,PF/C,461,3500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33013.png,https://dkn.gs/sports/images/nba/players/160/33013.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,219,5.3,5.3,-2,-,"",,17,BKN,237675-5770416,,,,,,
58149,19793924,LaMarcus,Aldridge,LaMarcus Aldridge,L. Aldridge,266554,33354,C,462,3600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33354.png,https://dkn.gs/sports/images/nba/players/160/33354.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,219,7.8,7.8,-2,9th,9,Medium,17,BKN,266554-5770416,,,,,,
58149,19793926,Al,Horford,Al Horford,A. Horford,280587,33285,PF/C,461,5600,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33285.png,https://dkn.gs/sports/images/nba/players/160/33285.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,-2,19th,19,219,-,"",Medium,2,BOS,280587-5770629,100,true,,,,
58149,19793930,Danny,Green,Danny Green,D. Green,295922,33119,SF,460,4200,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33119.png,https://dkn.gs/sports/images/nba/players/160/33119.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,219,0.0,0.0,-2,18th,18,Medium,20,PHI,295922-5770416,,,,,,
58149,19793933,Aron,Baynes,Aron Baynes,A. Baynes,296379,33305,C,462,3000,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33305.png,https://dkn.gs/sports/images/nba/players/160/33305.png,"","",5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,5770629,TOR @ BOS,TOR, @ ,BOS,TRUE,2021-10-22T23:30:00.0000000Z,-2,11th,11,219,-,"",Medium,28,TOR,296379-5770629,,,,,,
58149,19793935,Kevin,Durant,Kevin Durant,K. Durant,329525,32896,SF/PF,460,9300,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32896.png,https://dkn.gs/sports/images/nba/players/160/32896.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,219,58.3,58.3,-2,11th,11,Medium,17,BKN,329525-5770416,,,,,,
58149,19793939,Elijah,Millsap,Elijah Millsap,E. Millsap,338887,69852,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/69852.png,https://dkn.gs/sports/images/nba/players/160/69852.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,-2,17th,17,219,-,"",Medium,17,BKN,338887-5770416,,,,,,
58149,19793942,James,Harden,James Harden,J. Harden,395388,33070,PG,458,9400,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33070.png,https://dkn.gs/sports/images/nba/players/160/33070.png,"","",5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,5770416,BKN @ PHI,BKN, @ ,PHI,TRUE,2021-10-22T23:30:00.0000000Z,219,48.0,48.0,-2,5th,5,Low,17,BKN,395388-5770416,,,,,,
